"year","ECONOMIC.FREEDOM","rank","quartile","X1a_government_consumption","X1b_transfers","X1c_gov_enterprises","X1d_top_marg_tax_rate","X1_size_government","X2a_judicial_independence","X2b_impartial_courts","X2c_protection_property_rights","X2d_military_interference","X2e_integrity_legal_system","X2f_legal_enforcement_contracts","X2g_restrictions_sale_real_property","X2h_reliability_police","X2i_business_costs_crime","X2j_gender_adjustment","X2_property_rights","X3a_money_growth","X3b_std_inflation","X3c_inflation","X3d_freedom_own_foreign_currency","X3_sound_money","X4a_tariffs","X4b_regulatory_trade_barriers","X4c_black_market","X4d_control_movement_capital_ppl","X4_trade","X5a_credit_market_reg","X5b_labor_market_reg","X5c_business_reg","X5_regulation","continent"
2004,5.9,100,4,8.988235294,9.482288828,10,5,8.367631031,5.515873016,4.224806202,2.393162393,6.666666667,5,2.208899442,7.219248894,5.26624965583333,5.038539132,1,4.746950945,6.502202653,0,7.714038784,0,4.804060359,5.9,4.145503019,10,4.001937984,6.011860251,5.196687645,6.608184991,4.946439719,5.583770785,"Eastern Africa"
2008,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
1975,5.21,41,3,7.285294118,8.337874659,8,8.16666666666667,7.874389592,6.22504129047059,5.98751326072222,6.30727875210526,8.91233538577778,7.12053571425,4.37203823017647,5.07213112715385,5.49858876791667,6.41908362358333,1,6.23608712265,4.584379124,1.936,8.948,0,3.867094781,5.266666667,7.14402623311765,0.6,2,2.622222222,6.952952953,7.00779663347059,6.92452068594118,6.483575088,"Eastern Africa"
2002,6.52,72,3,7.132352941,9.879564033,0,8,6.252979243,4.666666667,4.333333333,3,8.333333333,6.666666667,4.563518336,5.488554374,5.03115544108333,5.60341303658333,1,5.293153244,4.916990825,8.255062915,5.553331071,10,7.181346203,7.197777778,6.083333333,10,8.364,7.911277778,5.992417889,6.172222222,5.733017928,5.965886013,"Eastern Africa"
2006,5.49,131,4,8.258823529,9.03122932714286,0,6,4.752941176,2.961864706,2.99500962,4.718724948,6.666666667,5,0,5.163083807,3.49172719345455,4.34125050809091,1,3.929335678,8.34384705,9.38807954,7.352267226,5,7.521048454,6.854,5.103164497,10,2.482015994,6.109795123,7.596512524,2.766747365,4.994373997,5.119211295,"Eastern Africa"
2004,5.73,105,4,8.871516292,9.768392371,2,7.88888888888889,6.879969554,3.109756098,3.208333333,3.473895582,1.666666,4.17,2.423722901,3.654451823,3.4470451765,4.07189208183333,0.555555556,2.411869527,8.169345672,7.88493474,7.237733803,5,7.073003554,7.21,4.245022707,10,4.625,6.520005677,7.938797116,5.235060698,4.05728245,5.743713421,"Eastern Africa"
2014,5.75,140,4,3.844117647,9.022195761,6,6,6.216578352,2.690336596,3.45609481,4.199069187,6.667,5,0,7.501860943,3.103053071,4.014708074,0.945945946,3.960229479,8.336526785,8.16551499,9.488050248,0,6.497523006,7.9436,5.637684947,10,2.361291112,6.485644015,7.731333333,3.0831558,5.92730772,5.580598951,"Eastern Africa"
1985,3.55,99,4,3.595551263,8.991825613,0,0,3.146844219,4.65696715333333,4.70596789288889,4.8,8.22064408911111,3.1,4.25317026117647,5.90284852641176,5.03115544108333,5.60341303658333,1,3.989893212,6.580736231,4.96,1.772,0,3.328184058,4.386666667,4.53494065976471,2.4,2,2.928888889,1.701034368,6.27332988158824,6.16972244666667,4.373434675,"Eastern Africa"
1980,4.48,74,3,5.406203065,9.591280654,0,4,4.74937093,5.77707940135294,4.72752213616667,5.2,6.51377099894444,1.7,2.42404523905882,7.56901954064706,5.26624965583333,5.038539132,0.888888889,3.422375243,9.727162283,7.644,6.842,0,6.053290571,5.6,5.03612300788235,0.4,2,2.666666667,4.649315983,6.83926568111765,5.46336218873333,5.486270941,"Eastern Africa"
2008,7.96,9,1,7.420588235,8.632152589,8,9.5,8.388185206,6.73203317,5.60968,7.361709444,8.5,7.12053571425,3.981162769,5.991409586,5.525508529,6.525545752,1,6.278381156,8.530788445,9.412829947,8.053455333,10,8.999268431,8.057285042,7.47235195,10,7.696696316,8.306583327,8.983514837,7.702108941,6.770310451,7.818644743,"Eastern Africa"
1980,4.5,73,3,5.557665237,7.029972752,10,5,6.896909497,2.61455993183333,3.32856126155556,3.4,4.11310691883333,1.7,3.99235132876471,5.63849288088235,3.139619411,5.74265932233333,0,1.486553548,7.961808483,8.748,8.686,0,6.348952121,8.433333333,3.82496973061111,0,2,3.477777778,4.451785118,4.97022512326316,4.07675713305556,4.279354922,"Eastern Africa"
2008,6.17,104,3,7.6,9.482288828,4,5,6.520572207,6.536123226,4.795825833,5.424405944,6.666666667,5,2.208899442,7.284991141,5.837362032,5.74156678,1,5.499537896,6.147751794,8.157388809,8.257479627,0,5.640655058,6.068,4.318268717,10,4.337928362,6.18104927,8.227559775,6.738179548,6.03551344,7.000417588,"Eastern Africa"
1995,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
1990,4.94,75,3,4.836588091,8.446866485,8,1,5.570863644,2.61455993183333,3.32856126155556,4.6,4.11310691883333,3.3,3.99235132876471,5.63849288088235,3.139619411,5.74265932233333,0.857142857,3.703769743,7.241806132,8.38,7.05,0,5.667951533,5.708888889,3.82496973061111,7,2,4.902962963,6.105887638,3.634388889,4.07675713305556,4.870138264,"Eastern Africa"
2007,7.89,13,1,7.164705882,8.602179837,7,10,8.19172143,6.704940356,6.133225548,8.202509648,8.3,7.12053571425,3.942754209,2.513949888,5.549255043,6.787444623,1,6.016759914,9.126664565,9.550126251,8.239455069,10,9.229061471,8.119544408,7.514314522,10,7.826645757,8.365126172,8.918550169,7.30429461,6.777566119,7.666803633,"Eastern Africa"
1985,4.69,77,3,4.51569396,7.411444142,10,0,5.481784526,2.61455993183333,3.32856126155556,2.2,4.11310691883333,3.1,3.99235132876471,5.63849288088235,3.139619411,5.74265932233333,0.857142857,2.836650376,8.859710279,7.68,8.702,0,6.31042757,6.463333333,3.82496973061111,1.6,2,3.354444444,4.651317985,4.97022512326316,4.07675713305556,5.487026602,"Eastern Africa"
2011,5.77,136,4,5.764705882,9.100542016,4,6,6.216311975,2.400377218,3.617338351,4.232629793,6.666666667,5,0,6.576542127,4.030238333,5.262486162,0.962962963,4.120725861,8.071809407,8.504310734,7.93,0,6.126530035,7.970266667,5.534263597,10,2.409076387,6.478401663,9.053390769,3.050482475,5.672078745,5.92531733,"Eastern Africa"
1970,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
2013,6.85,84,3,6.117647059,9.971240403,7,5.5,7.147221866,3.672898591,4.156516813,4.246369782,6.666666667,8.333333333,5.71449012,7.25455052,4.110412122,5.248720283,0.914285714,5.254071748,8.282802923,9.260425057,8.425855271,5,7.742270813,7.060177778,5.940977618,10,5.101358711,7.025628527,9.066505806,6.410206626,5.727908827,7.068207086,"Eastern Africa"
1995,5.85,68,3,6.579129593,9.222321768,4,3,5.70036284,3.84572260193333,3.400533105,4.5684964541,3.390145442,4.107142857,4.50256775270588,7.424115529,4.34011191158333,3.34781957208333,0.888888889,3.430795627,7.181791812,7.316,7.738,5,6.808947953,4.717777778,5.52230867717647,9.6,8,7.439259259,5.604786957,7.68296878976471,5.78159843213333,5.846915849,"Eastern Africa"
1980,3.87,89,4,8.254141064,9.79676986535,0,7.88888888888889,4.127070532,2.6035947978,3.30904961694444,3.37484624629412,2.17887749661111,4.45756428585,2.51805673282353,4.62728947558824,3.4470451765,4.07189208183333,0.555555556,2.8934448913,7.383665076,8.892,7.002,0,5.819416269,4.016666667,5.48716034947059,0,0,1.338888889,4.634634635,4.96823974635294,5.4680745778,4.195938382,"Eastern Africa"
2008,6.75,78,3,8.911764706,8.785788264,2,6.5,6.56585099,7.04204559525,4.7,7.187108054875,6,0,3.723254272,8.701690132,8.02712584155556,8.30009351988889,0.888888889,5.460056318,8.858103148,8.38492136,6.911013765,5,7.288509568,6.596444444,4.793025317,10,2.312841028,5.925577697,8.2172549,9.12240944,8.224324456,8.521329598,"Eastern Africa"
2014,7.1,71,2,7.441176471,9.853773,6,8,7.823737368,5.124127573,4.934858856,5.324679695,6.667,3.333,4.092,7.466559316,4.78498837,2.804658465,0.945945946,4.814256462,8.903232906,8.415693399,8.624500381,10,8.985856671,6.791288889,4.988468514,10,4.662188783,6.610486546,7.970333333,7.810619102,6.047227099,7.276059845,"Eastern Africa"
1980,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,0.777777778,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2004,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,0,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,1,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2003,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
1970,7.35954545454545,22.7272727272727,1.40909090909091,7.287947271,9.257890431,4,8.16666666666667,6.848612568,6.22504129047059,5.98751326072222,6.30727875210526,8.91233538577778,7.12053571425,4.37203823017647,5.07213112715385,5.49858876791667,6.41908362358333,1,6.23608712265,9.982251685,9.184,9.686,8.18181818181818,9.617417228,5.6,7.14402623311765,0,2,2.533333333,8.078078078,7.00779663347059,6.92452068594118,7.48073750627273,"Eastern Africa"
1985,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
2014,5.97,129,4,5.444117647,10,2,6.5,5.986029412,1.045913446,3.186270965,2.934324177,3.93,5.26964285725,2.655,8.513441578,1.930255991,4.153009218,0.897435897,3.361807593,9.126521011,8.911309326,9.124031992,5,8.040465582,6.897955556,2.665142601,10,5.431833747,6.248732976,5,7.88881728,5.816936162,6.235251147,"Eastern Africa"
2001,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,1,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2010,6.41,104,3,8.876470588,10,10,7,8.969117647,2.096292207,2.967489931,2.968481983,1.666666667,4.166666667,2.423722901,5.11711731,2.426301401,4.037623083,0.862068966,2.883140912,8.797818356,9.466504598,8.150656531,5,7.853744871,6.688577778,6.109745873,10,1.522755061,6.080269678,7.935558692,4.996876252,5.841700844,6.258045263,"Eastern Africa"
2007,3.21,141,4,7.6,7.746594005,6,3,6.086648501,1.731502883,1.757919335,1.834301045,4.166666667,5,5.430340754,4.433022875,2.01730643,4.856478731,1,3.469726524,0,0,0,0,0,3.704444444,2.557261584,0,1.989272958,2.062744747,4.78943901,5.219268373,3.273034704,4.427247362,"Eastern Africa"
1995,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,0.777777778,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,8.825814906,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2003,6.92,58,2,7.47028648,9.936784741,7,6,7.601767805,5,4.666666667,2.833333333,3.333333333,6.666666667,3.704467265,6.93407365,4.64691140275,4.32496625983333,0.777777778,4.208068688,8.709457586,7.885041022,8.43237937,10,8.756719495,6.633333333,5.5,10,8.2295,7.590708333,6.314154117,7.493580924,5.535483482,6.447739508,"Eastern Africa"
2016,8.01,8,1,6.679411765,8.361441248,6,9,7.510213253,6.584231058,5.684401592,6.483832995,8.8,7.12053571425,5.034199013,9.48148622,5.97076257,6.778548558,0.974358974,6.764334254,8.9328615,9.622268102,9.7954,10,9.587632401,9.410222222,7.247985696,10,7.042985717,8.425298409,9.300323163,6.355423795,7.586975979,7.747574312,"Eastern Africa"
2000,4.51,119,4,3.647058824,7.746594005,10,2,5.848413207,6.179,7.348,3.23398,5,3.333333333,5.430340754,4.433022875,3.139619411,5.74265932233333,1,4.993953852,3.921074695,2.643589739,0,5,2.891166108,4.557777778,5.608855,0,2.5001375,3.166692569,7.419199423,4.0648625,5.508598342,5.664220088,"Eastern Africa"
2004,3.25,130,4,5.744117647,7.746594005,6,3,5.622677913,1.845238095,2.55952381,3.988095238,5,2.22,5.430340754,4.433022875,3.139619411,5.74265932233333,1,3.63946011,0,0,0,0,0,4.831111111,2.785816198,0,2.380952381,2.499469922,4.536876575,4.993253968,4.00033382,4.510154788,"Eastern Africa"
2002,6.31,76,3,8.280795344,9.536784741,6,6.5,7.939193362,7.04204559525,3.482991146,7.187108054875,0,0,2.487747229,1.811500998,8.02712584155556,8.30009351988889,0.888888889,1.469978548,9.23137184,8.957343653,9.549600782,5,8.184579069,7.48,4.09262582407692,10,2.307692308,6.595897436,7.743065865,6.99740944,7.73692795046154,7.370237652,"Eastern Africa"
1975,3.2,71,4,6.588235294,9.972752044,0,6.5,5.520329113,7.04204559525,5.05995340544444,7.187108054875,3.95529411764706,0,3.39894918341176,5.780197723,8.02712584155556,8.30009351988889,0.166666667,4.48996064155556,7.802964655,0,0,0,1.950741164,0,4.09262582407692,1,0,0.333333333,2.512512513,7.85234540405882,7.73692795046154,4.993748115,"Eastern Africa"
2007,5.85,122,4,8.038235294,9.482288828,0,5,5.630131031,6.813985,5.019783333,5.436743333,6.666666667,5,2.208899442,7.252120018,5.743181667,5.678005,1,5.535487162,5.841734751,8.140669193,8.409558018,0,5.59799049,3.966666667,4.278626604,10,4.850602549,5.773973955,7.953476604,6.607690417,5.646702842,6.735956621,"Eastern Africa"
1985,5.55833333333333,136.333333333333,4,8.3657837915,9.23044851633333,1.38461538461538,6.20833333333333,6.32614141033333,3.4490508195,3.91978362275,5.05358459083333,1.666666667,7.63888888883333,5.07575204233333,8.03513349316667,5.0136973635,6.56033886516667,0.777777778,4.957339377,7.8685644275,6.00889973391667,6.794467317,0,5.16798286966667,5.15376666675,3.9101144415,9.83333333333333,1.76488741016667,5.16552546283333,5.76700173678571,7.347026726,5.68320022941667,6.17181789466667,"Eastern Africa"
2006,2.96,141,4,7.6,7.746594005,0,3,4.586648501,1.358597884,2.135582011,1.893518519,5,5,5.430340754,4.433022875,2.474537037,4.428240741,1,3.572648869,0,0,0,0,0,3.924444444,3.033887186,0,2.238748483,2.299270028,4.460036074,5.227623457,3.296713826,4.328124452,"Eastern Africa"
1985,5.28,55,2,4.923133186,8.855585831,2,0,3.944679754,3.84572260193333,3.85825206938889,4.8,6.20680437661111,6.6,4.50256775270588,7.424115529,4.34011191158333,3.34781957208333,0.888888889,4.959951951,9.525360313,9.476,8.354,0,6.838840078,3.613333333,5.52230867717647,9.6,0,4.404444444,6.686019353,7.68296878976471,5.78159843213333,6.25502972,"Eastern Africa"
2009,6.42,96,3,5.573529412,9.875476839,4,5.5,6.237251563,4.176972374,4.326262731,4.421080516,6.666666667,8.333333333,6.113920733,7.174026219,4.680005023,6.12399877,0.888888889,5.458497088,7.992380666,9.537955187,7.571554425,5,7.525472569,7.068444444,5.781674683,10,3.255172692,6.526322955,8.246357487,5.802256639,5.004645247,6.351086458,"Eastern Africa"
2011,7.26,50,2,7.911764706,9.838964578,10,6,8.437682321,4.178205765,4.985869622,5.111675458,3.333333333,5.833333333,4.043606465,8.3926883,4.762803395,3.984244162,0.888888889,4.682950106,7.89659619,8.156898689,6.262,10,8.07887372,7.071111111,5.201182361,10,6.235611015,7.126976122,9.063406444,8.946452952,5.979294189,7.996384528,"Eastern Africa"
2016,5.73,146,4,8.179411765,9.105664995,4,5,6.57126919,4.472307363,4.296224713,5.336213907,1.666666667,7.5,5.546758592,7.044972227,5.022476515,5.690726438,0.794871795,4.644365028,9.019101689,5.366032594,8.5468,0,5.732983571,5.232266667,3.459840483,10,1.533810508,5.056479414,7.073286052,7.286482154,5.575413575,6.645060594,"Eastern Africa"
2012,5.58,137,4,8.735294118,9.105664995,4,5.5,6.835239778,3.094463759,3.688576397,4.496258523,1.666666667,7.5,5.546758592,8.534837665,4.903381051,7.316597662,0.962962963,5.097982792,7.856947452,5.391490636,5.446,0,4.673609522,5.2248,4.056157854,10,1.582376457,5.215833578,5.530668482,7.362931399,5.275469986,6.056356622,"Eastern Africa"
2011,5.16,145,4,8.088235294,8.651771117,0,7,5.935001603,3.038947042,4.471149428,5.113359625,1.666666667,7.5,5.546758592,8.534837665,4.949517583,7.972642667,0.962962963,5.321143212,3.699894314,6.0968638,3.356,0,3.288189529,5.247866667,3.555947307,10,1.519913039,5.080931753,5.530668482,7.451382434,5.563600789,6.181883902,"Eastern Africa"
2011,6.76,89,3,5.941176471,9.973569482,7,5.5,7.103686488,4.233117188,4.456285728,4.347382853,6.666666667,8.333333333,6.113920733,7.268522406,4.295012453,5.87320914,0.888888889,5.413497892,7.739755838,9.460316785,7.462,5,7.415518156,7.237777778,5.62107936,10,3.464793796,6.580912733,9.517496684,6.394902017,5.890021464,7.267473388,"Eastern Africa"
2003,7.21,41,2,6.700486082,8.613079019,4,8,6.828391275,4.833333333,4.833333333,4.166666667,10,6.7,3.942754209,5.07213112715385,5.49858876791667,6.41908362358333,1,5.74601459,9.37032798,9.508312537,9.223300971,10,9.525485372,4.266666667,6.25,10,6.4605,6.744291667,8.789995883,6.992546933,5.8713278,7.217956872,"Eastern Africa"
1985,6.38,24,1,7.443096854,8.719346049,4,7,6.790610726,6.22504129047059,5.98751326072222,6.1,8.91233538577778,8.2,4.37203823017647,5.07213112715385,5.49858876791667,6.41908362358333,1,6.313031249,9.348454727,9.544,8.36,0,6.813113682,3.31,7.14402623311765,9.8,2,5.036666667,8.472472472,7.00779663347059,6.92452068594118,6.929330916,"Eastern Africa"
2005,6.29,96,3,6.3,9.859675404,7,5.5,6.266666667,4.914089347,4.456521739,4.900793651,6.666666667,8.333333333,6.113920733,7.098429269,4.192982456,4.175257732,0.888888889,5.336320456,7.317525817,9.6794085,8.273675858,5,7.567652544,4.937688889,5.604062741,10,3.925113354,6.116716246,7.890561937,5.758496628,4.802422187,6.150493584,"Eastern Africa"
2009,7.85,10,1,7.064705882,8.605060062,6,9.5,7.792441486,6.375461282,5.939107186,7.156852282,7.9,7.12053571425,4.54639477,6.02428071,5.442845494,6.487643183,1,6.234073113,8.285965819,9.01565539,9.490037742,10,9.197914738,9.145900698,7.435913148,10,6.787144501,8.342239587,8.896391618,7.462032285,6.741373487,7.699932463,"Eastern Africa"
2009,6.22,106,3,6.382352941,9.482288828,6,5,6.716160442,6.082843679,4.887437457,5.307898926,6.666666667,5,3.113270643,8.022061404,5.939569085,5.762193648,0.925925926,5.433458762,6.498827148,8.047883866,8.315591145,0,5.715575539,6.016,4.131647255,10,4.520989127,6.167159095,8.451874527,6.990481118,5.701225831,7.047860492,"Eastern Africa"
2003,3.82,126,4,6.367647059,7.746594005,8,3,6.278560266,1.5,2.333333333,3.5,5,1.666666,5.430340754,4.433022875,3.139619411,5.74265932233333,1,3.409051852,0,0,0,5,1.25,4.831111111,5.083333333,0,2.25,3.041111111,5.493325854,4.944444444,4.851373733,5.096381344,"Eastern Africa"
1985,3.79,93,4,6.441176471,8.719346049,0,0,3.79013063,4.6635689824,4.66517498583333,4.8,6.73043762194444,8.2,5.99641231035294,6.87576813529412,4.72833965158333,5.46783261358333,0.875,5.480167283,7.92,8.428,3.344,0,4.923,4.7,5.44947224358824,0,0,1.566666667,0.29696363,5.96211917117647,5.46008674693333,3.214377165,"Eastern Africa"
2002,7.29,37,2,6.766827623,8.516677554,4,8,6.820876294,5.666666667,5.833333333,4.5,10,6.7,3.942754209,5.07213112715385,5.49858876791667,6.41908362358333,1,6.107125702,9.726918395,9.530963099,8.706176243,10,9.491014434,4.286666667,6.666666667,10,6.127166667,6.770125,8.827948924,6.964769155,5.935613514,7.242777198,"Eastern Africa"
2001,5.07,114,4,6.893438381,9.427906344,0,4.66666666666667,5.440448241,1.41879136883333,3.666348465,3.26664098213333,2.203493338,5.26964285725,2.940551702,3.223471676,2.55106067033333,4.19447584025,0.862068966,2.800985861,7.471264136,6.878115616,8.151077175,5,6.875114232,1.129881132,3.209540918,10,2.307692308,4.479191146,3.416139983,8.07240944,5.34330454838462,5.744274712,"Eastern Africa"
2000,6.6,69,3,6.765280936,9.602234774,4,7,6.841878927,5.845,4.676,4.41755,6.666666667,8.333333333,5.98580148,7.89132073,4.87559432783333,5.98073726258333,1,6.259381744,8.705500304,8.055562239,9.686552948,0,6.611903873,6.646666667,7.033906667,10,4.280135,6.990177083,8.058160994,4.416754673,6.417250068,6.297388578,"South-Eastern Asia"
2001,6.24857142857143,107.071428571429,3.21428571428571,9.36310998,0,0,4.89285714285714,7.04806030507143,4.26323749664286,4.32785701592857,4.61302843521429,4.86095,6.66668095264286,5.898069047,6.99158153,5.69537837608333,6.14193005008333,1,6.444825289,8.10060229578571,8.04853847378572,8.32704037492857,0,6.11904528607143,6.69199976686667,8.166666667,10,2.28282015507143,6.13854388064286,9.31550662078572,5.3399478802,4.78257270235714,6.3725287092,"South-Eastern Asia"
2015,6.6,100,3,0,7.477157104,7,10,6.119289276,3.850188266,3.216529876,2.997392829,5.7,0,0,0,4.292972477,4.733810622,1,3.541556296,8.253625996,7.272890838,9.873143316,10,8.849915038,9.622222222,4.667024356,0,6.901727163,7.063657914,9.5,6.690521099,6.018857205,7.403126101,"South-Eastern Asia"
1970,4.27,50,4,9.035636652,9.395021125,2,6.38636363636364,6.810219259,4.07168911755556,4.38058943016667,4.5,4.14180500416667,4.20541950109524,1.48117522517647,5.965053773,4.87105915933333,6.03675577075,0.333333333,2.920928502,0,0,7.276,10,4.319,5.4,5.98285349805556,6.6,0,4,1,4.68954883933333,5.45952743355556,3.311983333,"South-Eastern Asia"
1980,5.15,54,3,8.132022602,9.836512262,7,1,6.492133716,3.77316147355556,3.55127194338889,3.6,5.75366820561111,1.7,3.37014516211765,7.86241909217647,4.25432478125,5.06655069308333,0.777777778,2.719868156,8.412353282,8.832,7.15,0,6.098588321,3.933333333,6.25435699877778,9.4,2,5.111111111,6.595595596,6.15133176194737,5.82825198505556,5.340176547,"South-Eastern Asia"
2013,6.75,89,3,0,0,0,10,5,4.778709672,4.008970466,5.997354014,8.333333333,8.333333333,4.171103526,4.802773258,5.550550996,4.003645122,0.794871795,4.98373812,8.803680906,3.993678198,9.923347383,10,8.180176622,8.66,6.244625922,10,5.353497691,7.564530903,9.494625591,8.150586464,6.366739971,8.003984009,"South-Eastern Asia"
2006,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
1975,7.01,8,1,7.379411765,9.754768392,6,4,6.783545039,7.52642554127778,7.86656000377778,7.6,8.79606321966667,8.72220317442857,8.04739782652941,8.93148377947059,8.992500478,8.67383273283333,1,6.601093939,9.107910694,7.912,9.56,0,6.644977674,9.606666667,8.99651486516667,10,8,9.202222222,9.339339339,7.30149421178947,8.94658115622222,5.821477791,"South-Eastern Asia"
1980,6.57857142857143,98.7142857142857,3.14285714285714,0.0938235294,7.563890879,7.71428571428571,10,6.12744932971429,3.85465102642857,3.44392348485714,2.951295253,5.43285714285714,0,0,0,4.42063571,5.117929597,1,3.53911442357143,8.329592736,8.14800425657143,8.69939911242857,10,8.79424902614286,9.564074074,5.239885472,0,6.78678230928571,7.1586667175,9.5,7.07187139542857,5.74423878771429,7.43870339442857,"South-Eastern Asia"
2014,6.62,102,3,4.514705882,9.13197456,7,8,7.161670111,5.136744417,4.6665316,5.169020454,3.333,4.167,5.964,7.872421493,3.668202322,4.910352331,0.864864865,4.650483199,9.483324436,9.411617685,9.621924575,0,7.129216674,6.888177778,6.753378705,10,4.794929132,7.109121404,9.126,4.816821294,7.176967925,7.03992974,"South-Eastern Asia"
2010,4.06,152,4,7.038235294,0,4,5,5.346078431,2.7650357774,2.9,3.370813487625,1.666666667,5,1.870836404,6.2950908512,3.26573082533333,3.82415790116667,0.926829268,3.072222222,7.713532988,6.761158189,8.456323608,0,5.732753696,5.345066667,4.2615771652,0,0,1.781688889,5.08301635,5.7392312054,5.0383568092,4.343591116,"South-Eastern Asia"
2000,6.24857142857143,107.071428571429,3.21428571428571,9.384022258,0,0,4.89285714285714,7.04806030507143,4.26323749664286,4.32785701592857,4.61302843521429,4.86095,6.66668095264286,5.898069047,6.99158153,5.69537837608333,6.14193005008333,1,6.444825289,8.10060229578571,8.04853847378572,8.32704037492857,0,6.11904528607143,8.18,8.166666667,10,2.28282015507143,6.13854388064286,9.31550662078572,5.3399478802,4.78257270235714,6.3725287092,"South-Eastern Asia"
2007,6.93333333333333,79.3333333333333,2.33333333333333,6.519117647,9.813194694,6,9,8.26856871233333,4.611705503,4.70114800266667,4.56816259733333,7.57666666666667,0,5.20596211666667,8.65867213466667,5.51913904166667,6.54292759233333,1,5.923047957,6.102189957,8.486890858,9.538636395,5,7.28192930266667,7.88133333333333,3.615420698,10,5.69116122433333,6.796978814,8.600128015,4.896238643,5.71462812866667,6.403664929,"South-Eastern Asia"
